曲线开始时间: ,,,Thu Apr 16 04:09:01 2009,,,,,,,,
,,,,,,,,,,,
产品名称: ,,,Reflow Demo,,,,,,,,
制程界限名称: ,,,System Default,,,,,,,,
炉子名称: ,,,8 Zone Oven,,,,,,,,
制程界限描述: ,,,Enter your Process Spec description here...,,,,,,,,
炉子食谱名称: ,,,,,,,,,,,
温度曲线描述: ,,,Maximize Conveyor Speed (Actual),,,,,,,,
产品长度 (英寸): ,,,0,,,,,,,,
产品阔度 (英寸): ,,,0,,,,,,,,
产品重量 (克): ,,,0,,,,,,,,
传送带速度单位: ,,,英寸/分,,,,,,,,
温度标度: ,,,摄氏度,,,,,,,,
SetpointAlignmentMethod=0,,,PercentageOfProfileToLookForFirstZone=33,,,,,,,,
MaxSlopeWidthInPointsToAlignSetpoints=5,,,,,MinFirstSetpointPosition=0.0,,,,,MaxFirstSetpointPosition=25.0,
fAirTCPeakShouldBeTheHottestByAtleastThisManyDegrees=5.0,,,,,fAirTCIncreasedByThisManyDegrees=0.0,,,,,,
fReportAnErrorIfAirTCPeakIsCoolerByMoreThanThisManyDegrees=10.0,,,,,,,,,,,
,,,,,,,,,,,
固化界限大小(秒)= 60,,,,固化界限大小(度)=6.0,,,,,温度曲线种类:锡膏回流,,
"有效热电偶=2, 3, 4, ",,,炉子长度=171.42,,,温区设定数量=8,,,,,
,,,,,,,,,,,
曲线最佳化设置:,,,,,,,,,,,
,允许温区温度变化=1,,,,,,,,,,
,允许传送带速度变化=1,,,,最低传送带速度=5.0,,,,最高传送带速度=60.0,,
,Navigator 计算方式= 最低化制程界限指数(PWI),,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
52.25,124.01,85.95,81.45,65.34,30.17,148.6,234.45,195.85,192.52,,
52.5,124.67,86.34,81.95,65.56,30.17,149.31,233.77,196.73,193.1,,
52.75,125.17,86.67,82.45,65.95,30.17,150.02,233.86,197.75,193.81,,
53,125.51,87.06,83.17,66.17,30.17,150.73,233.89,198.46,194.97,,
53.25,125.56,87.28,83.73,66.45,30.17,151.44,234.25,199.1,196.3,,
53.5,125.62,87.62,84.28,66.73,30.17,152.15,234.52,200.17,197.29,,
53.75,125.45,87.84,84.78,66.84,30.17,152.87,234.53,201.71,197.89,,
54,125.51,88.34,85.28,67.06,30.17,153.58,235.01,203.31,198.17,,
54.25,125.51,88.73,85.62,67.4,30.12,154.29,235.21,204.9,198.5,,
54.5,125.45,89.28,85.9,67.78,30.12,155,236.34,206.16,198.62,,
54.75,125.62,90.06,86.23,68.23,30.17,155.71,237,207.06,198.92,,
55,125.73,90.78,86.62,68.73,30.17,156.42,237.51,208.13,199.06,,
55.25,125.78,91.51,86.78,69.01,30.17,157.13,237.65,209.19,199.48,,
55.5,126.01,92.06,86.95,69.28,30.17,157.84,238.75,210.09,199.77,,
55.75,126.4,92.78,87.23,69.51,30.17,158.55,240.1,210.84,200.27,,
56,126.45,93.17,87.51,69.9,30.12,159.26,240.76,211.29,200.68,,
56.25,127.06,93.73,87.9,70.28,30.12,159.98,241.34,211.91,201.25,,
56.5,127.23,94.28,88.34,70.56,30.12,160.69,241.44,212.54,201.67,,
56.75,127.67,94.95,88.9,71.01,30.17,161.4,241.8,213.92,202.19,,
57,127.73,95.23,89.45,71.45,30.17,162.11,242.52,214.74,202.69,,
57.25,127.62,95.73,89.84,71.73,30.17,162.82,243.77,214.71,203.38,,
57.5,128.67,96.01,90.17,72.12,30.12,163.53,243.76,214.24,204.22,,
57.75,128.62,96.45,90.51,72.62,30.17,164.24,244.16,213.89,205.48,,
58,128.56,96.78,90.73,73.01,30.12,164.95,245.71,213.78,207.25,,
58.25,128.17,97.12,91.01,73.4,30.17,165.66,248.6,213.77,209.43,,
58.5,128.17,97.4,91.17,73.73,30.17,166.37,251.84,213.97,211.94,,
58.75,127.95,97.78,91.34,73.9,30.12,167.09,254.07,214.42,214.56,,
59,127.9,98.12,91.62,74.12,30.12,167.8,255.48,215.02,216.15,,
59.25,127.73,98.23,91.84,74.28,30.12,168.51,257.01,215.84,217.29,,
59.5,127.56,98.4,92.17,74.51,30.12,169.22,258.21,216.9,218.18,,
59.75,128.06,98.56,92.56,75.01,30.12,169.93,260.2,217.79,219.29,,
60,128.51,98.78,92.95,75.28,30.12,170.64,262.2,218.5,221.29,,
60.25,128.62,98.95,93.34,75.56,30.12,171.35,264.25,219.24,222.83,,
60.5,128.67,99.01,93.73,75.62,30.12,172.06,264.94,220.22,223.73,,
60.75,128.67,99.23,94.12,75.84,30.12,172.77,265.74,221.14,224.41,,
61,128.34,99.4,94.28,75.84,30.12,173.48,267.03,222.16,225.2,,
61.25,128.67,99.56,94.62,76.12,30.12,174.2,267.84,223.2,226.81,,
61.5,128.9,99.67,94.78,76.23,30.12,174.91,268.18,224.24,228.2,,
61.75,128.84,99.95,94.95,76.67,30.17,175.62,268.04,225.28,228.97,,
62,129.67,100.45,94.95,76.9,30.12,176.33,267.68,226.33,229.63,,
62.25,130.78,100.73,95.01,77.01,30.12,177.04,267.28,227.44,230.46,,
62.5,131.06,100.95,95.01,77.23,30.12,177.75,267.56,228.33,231.84,,
62.75,132.73,101.12,94.95,77.34,30.12,178.46,267.64,229.45,232.94,,
63,134.4,101.56,94.84,77.67,30.12,179.17,267.66,231.54,233.42,,
63.25,136.51,101.73,94.9,78.06,30.12,179.88,268.28,234.34,233.59,,
63.5,138.73,101.9,94.84,78.23,30.12,180.59,268.36,236.6,233.6,,
63.75,139.9,102.28,94.84,78.56,30.17,181.31,269.41,237.81,233.75,,
64,141.67,102.34,94.84,78.56,30.12,182.02,270.31,238.22,233.96,,
64.25,143.78,102.4,94.84,78.67,30.12,182.73,271.32,238.17,234.38,,
64.5,145.4,102.4,94.9,78.73,30.12,183.44,271.66,238.43,235.06,,
64.75,146.34,102.45,94.95,78.95,30.12,184.15,272.07,238.78,235.89,,
65,146.9,102.4,94.9,79.01,30.12,184.86,272.59,239.34,237.01,,
65.25,147.84,102.4,95.06,79.17,30.12,185.57,272.52,240,238.06,,
65.5,149.73,102.45,95.06,79.34,30.12,186.28,272.63,240.4,239.35,,
65.75,150.78,102.45,95.06,79.56,30.12,186.99,272.73,241.08,240.66,,
66,151.84,102.45,95.23,79.73,30.12,187.7,272.68,241.17,241.49,,
66.25,152.34,102.51,95.28,80.06,30.12,188.42,272.82,241.35,242.04,,
66.5,152.62,102.56,95.45,80.51,30.12,189.13,272.39,241.74,242.62,,
66.75,152.51,102.56,95.56,80.95,30.12,189.84,272.23,242.37,243.66,,
67,152.78,102.67,95.62,81.34,30.12,190.55,271.86,242.93,244.76,,
67.25,153.12,102.73,95.73,81.62,30.12,191.26,271.39,243.49,245.46,,
67.5,153.28,102.84,95.78,81.84,30.12,191.97,270.81,244.01,245.76,,
67.75,153.4,103.01,95.9,82.06,30.12,192.68,269.92,244.43,246.22,,
68,153.73,103.12,96.06,82.17,30.12,193.39,269.56,245.05,246.96,,
68.25,154.12,103.28,96.12,82.34,30.12,194.1,269.42,245.46,247.8,,
68.5,154.51,103.4,96.28,82.62,30.12,194.81,268.75,246.07,248.16,,
68.75,154.67,103.56,96.4,83.01,30.12,195.53,268.21,246.35,248.18,,
69,155.56,103.78,96.51,83.4,30.12,196.24,267.96,246.62,248.34,,
69.25,155.73,103.95,96.62,83.62,30.12,196.95,266.19,246.78,248.76,,
69.5,155.56,104.17,96.73,83.84,30.12,197.66,264.1,246.94,249.19,,
69.75,155.4,104.4,96.9,84.01,30.12,198.37,256.47,247.13,249.18,,
70,155.12,104.62,97.01,84.06,30.12,199.08,251.68,247.06,248.92,,
70.25,155.01,104.84,97.17,84.23,30.12,199.79,248.99,246.72,248.18,,
70.5,155.17,104.95,97.23,84.45,30.12,200.5,246.01,245.95,247.23,,
70.75,155.34,105.12,97.4,84.73,30.12,201.21,236.94,244.95,245.49,,
71,155.51,105.45,97.56,85.01,30.12,201.92,221.67,244.06,243.74,,
71.25,155.67,105.73,97.67,85.28,30.12,202.64,216.32,243.43,242.27,,
71.5,156.01,106.17,97.9,85.73,30.12,203.35,199.9,242.69,241.14,,
71.75,156.17,106.4,98.12,86.06,30.12,204.06,197.1,242.02,240.22,,
72,156.12,106.78,98.28,86.4,30.12,204.77,186.16,241.53,239.43,,
72.25,156.01,107.17,98.56,86.51,30.12,205.48,169,240.76,238.85,,
72.5,156.56,107.51,98.95,86.78,30.12,206.19,148.55,239.6,238.2,,
72.75,156.73,107.95,99.45,87.06,30.12,206.9,135.75,237.45,237.62,,
73,156.95,108.4,99.95,87.45,30.12,207.61,130.79,235.44,237.04,,
73.25,156.84,108.78,100.67,87.62,30.12,208.32,127.48,233.94,236.51,,
73.5,156.73,109.06,101.34,87.95,30.12,209.03,124.46,233.53,235.93,,
73.75,157.01,109.4,102.12,88.28,30.12,209.75,122.19,233.33,235.4,,
74,157.4,109.84,102.9,88.56,30.12,210.46,119.74,233.12,234.78,,
74.25,157.84,110.17,103.62,88.78,30.12,211.17,117.62,232.51,234.16,,
74.5,158.01,110.56,104.45,89.06,30.12,211.88,114.91,231.38,233.31,,
74.75,158.06,110.9,105.28,89.28,30.12,212.59,112.76,230.09,232.48,,
75,158.45,111.28,106.17,89.62,30.12,213.3,110.14,228.78,231.63,,
75.25,159.28,111.67,107.23,89.9,30.12,214.01,106.51,227.28,230.88,,
75.5,159.73,112.01,108.28,90.12,30.12,214.72,103.66,225.6,229.99,,
75.75,160.12,112.45,109.28,90.45,30.12,215.43,101.24,223.75,229.12,,
76,160.62,112.9,110.28,90.9,30.12,216.14,97.44,221.86,228.23,,
76.25,160.78,113.23,111.06,91.17,30.12,216.86,92.64,219.91,227.31,,
76.5,161.28,113.56,111.67,91.67,30.12,217.57,89.24,217.88,226.34,,
76.75,161.62,113.95,112.12,92.01,30.12,218.28,85.33,215.57,225.36,,
77,161.62,114.4,112.56,92.28,30.12,218.99,81.07,213.03,224.25,,
77.25,161.78,114.84,112.95,92.67,30.12,219.7,77.19,210.23,223.1,,
77.5,162.12,115.34,113.4,93.12,30.12,220.41,74.69,207.13,221.8,,
77.75,162.45,115.84,113.73,93.62,30.12,221.12,73.45,203.86,220.49,,
78,162.73,116.34,114.06,94.06,30.12,221.83,72.16,200.39,219.24,,
78.25,163.12,116.62,114.34,94.4,30.12,222.54,71.36,198.29,217.87,,
78.5,163.73,117.06,114.78,94.78,30.12,223.25,71.83,196.58,216.72,,
78.75,164.4,117.4,115.34,95.17,30.12,223.97,70.39,194.72,215.41,,
79,164.73,118.01,116.12,95.67,30.12,224.68,69.73,192.58,214.31,,
79.25,165.06,118.51,116.9,96.12,30.12,225.39,69.76,191.12,213.19,,
79.5,165.4,119.23,117.56,96.45,30.12,226.1,71.45,190.27,212.08,,
79.75,165.45,119.84,118.12,96.73,30.12,226.81,70.93,189.35,211.2,,
80,165.56,120.62,118.67,97.06,30.12,227.52,69.55,187.55,210.21,,
80.25,165.73,121.23,119.06,97.28,30.12,228.23,68.75,186.09,209.36,,
80.5,165.78,122.01,119.45,97.67,30.12,228.94,68.39,184.99,208.41,,
80.75,165.9,122.73,119.78,98.01,30.12,229.65,67.32,183.29,207.47,,
81,166.01,123.34,120.12,98.4,30.12,230.36,66.76,180.57,206.44,,
81.25,166.01,124.17,120.28,98.78,30.12,231.08,66.95,177.68,205.54,,
81.5,166.17,124.95,120.62,99.06,30.12,231.79,66.79,175.94,204.47,,
81.75,166.23,125.4,120.78,99.28,30.12,232.5,67.39,174.2,203.51,,
82,166.4,125.78,121.01,99.56,30.12,233.21,70.2,171.8,202.36,,
82.25,166.56,126.28,121.56,100.06,30.12,233.92,72.4,168.88,201.19,,
82.5,166.78,126.9,122.01,100.51,30.12,234.63,74.1,167.27,200.22,,
82.75,166.9,127.51,122.56,101.01,30.12,235.34,76.79,166.39,199.17,,
83,167.06,127.73,123.01,101.45,30.12,236.05,79.79,164.54,198.21,,
83.25,167.23,128.23,123.51,101.9,30.12,236.76,82.22,162.08,197.05,,
83.5,167.4,128.84,124.01,102.23,30.12,237.47,84.26,160.83,196.1,,
83.75,167.51,129.23,124.4,102.56,30.12,238.19,85.46,160.71,195.26,,
84,167.51,129.67,124.73,102.9,30.12,238.9,86.29,160.55,194.4,,
84.25,167.73,129.95,124.95,103.45,30.12,239.61,86.9,159.36,193.62,,
84.5,168.01,130.28,125.17,103.95,30.12,240.32,87.33,157.74,192.78,,
84.75,168.01,130.62,125.4,104.45,30.12,241.03,87.51,156.41,191.92,,
85,168.01,131.01,125.51,104.73,30.12,241.74,87.46,155.84,191.08,,
85.25,167.84,131.4,125.78,104.84,30.12,242.45,87.14,155.72,190.27,,
85.5,168.12,131.62,126.06,105.45,30.12,243.16,86.9,157.36,189.55,,
85.75,168.01,131.78,126.4,105.84,30.12,243.87,86.65,159.19,188.76,,
86,168.4,131.95,127.06,106.34,30.12,244.58,85.71,160.75,187.97,,
86.25,168.51,132.06,127.56,106.84,30.12,245.3,84.12,162.17,187.17,,
86.5,169.17,132.28,128.06,107.17,30.12,246.01,82.15,163.45,186.39,,
86.75,168.95,132.4,128.51,107.45,30.12,246.72,80.72,164.46,185.5,,
87,169.84,132.56,129.01,107.78,30.12,247.43,78.76,165.15,184.77,,
87.25,170.28,132.62,129.28,108.01,30.12,248.14,77.55,165.28,183.94,,
87.5,171.4,132.78,129.51,108.34,30.12,248.85,76.81,165.03,183.19,,
87.75,172.34,132.9,129.73,108.67,30.12,249.56,75.95,164.5,182.26,,
88,172.78,132.95,129.84,108.84,30.12,250.27,75.26,163.81,181.38,,
88.25,173.51,133.17,129.95,109.17,30.12,250.98,74.5,163.09,180.58,,
88.5,173.17,133.4,129.95,109.56,30.12,251.69,73.86,161.72,179.68,,
88.75,173.56,133.51,129.95,109.73,30.12,252.41,72.78,159.61,178.69,,
89,173.78,133.51,129.95,109.78,30.12,253.12,70.72,157,177.74,,
89.25,174.28,133.56,129.9,109.9,30.12,253.83,68.51,155.99,176.74,,
89.5,174.51,133.56,129.78,110.06,30.12,254.54,66.61,155.17,175.86,,
89.75,175.06,133.67,129.73,110.51,30.12,255.25,66.01,153.45,175.18,,
90,175.62,133.78,129.67,110.78,30.12,255.96,65.81,150.13,174.33,,
90.25,175.9,133.9,129.67,111.12,30.12,256.67,65.3,148.02,173.71,,
90.5,176.67,134.01,129.67,111.34,30.12,257.38,64.83,147.62,173.08,,
90.75,177.23,134.23,129.67,111.67,30.12,258.09,63.83,146.69,172.59,,
91,177.78,134.23,129.62,112.01,30.12,258.8,63.01,144.98,172.02,,
91.25,178.01,134.45,129.62,112.34,30.12,259.52,62.44,144.48,171.5,,
91.5,178.4,134.56,129.62,112.78,30.12,260.23,62.33,144.05,171.24,,
91.75,178.4,134.73,129.67,113.12,30.12,260.94,62.2,142.35,170.83,,
92,178.62,134.84,129.67,113.28,30.12,261.65,62.36,140.68,170.44,,
92.25,178.78,135.06,129.78,113.73,30.12,262.36,62.4,140.08,169.91,,
92.5,179.23,135.12,129.84,113.73,30.12,263.07,62.02,139.46,169.29,,
92.75,179.4,135.28,129.9,114.34,30.12,263.78,61.26,137.25,168.58,,
93,179.51,135.34,130.01,114.45,30.12,264.49,60.73,134.6,167.96,,
93.25,179.34,135.45,130.12,115.01,30.12,265.2,60.6,133.51,167.06,,
93.5,179.4,135.62,130.17,115.34,30.12,265.91,60.73,133.57,166.33,,
93.75,179.67,135.78,130.34,115.62,30.12,266.63,61.03,132.52,165.56,,
94,180.01,135.9,130.45,115.84,30.12,267.34,61.4,130.59,164.73,,
94.25,180.01,136.06,130.62,115.56,30.12,268.05,62.3,129.14,163.85,,
94.5,180.45,136.23,130.67,116.12,30.12,268.76,64.15,129.29,163,,
94.75,180.84,136.45,130.78,116.28,30.12,269.47,66.61,128.88,162.04,,
95,181.23,136.67,131.01,116.45,30.12,270.18,69.4,127.48,161.36,,
95.25,181.34,136.78,131.12,116.78,30.12,270.89,71.91,126.12,160.86,,
95.5,181.95,136.95,131.28,117.17,30.12,271.6,73.59,125.52,160.34,,
95.75,182.01,137.17,131.28,117.34,30.12,272.31,74.55,126.66,159.74,,
96,181.78,137.28,131.45,117.51,30.12,273.02,75.78,128.48,159.21,,
96.25,181.51,137.56,131.56,117.9,30.12,273.74,75.77,130.16,158.63,,
96.5,181.34,137.73,131.73,118.4,30.12,274.45,74.39,131.48,157.9,,
96.75,181.12,138.06,131.9,118.62,30.12,275.16,71.24,132.56,157.2,,
97,180.84,138.28,131.95,118.84,30.12,275.87,70.34,133.17,156.68,,
97.25,181.01,138.62,132.12,119.17,30.17,276.58,70.68,133.56,156.16,,
97.5,181.01,138.9,132.28,119.45,30.12,277.29,73.5,134.08,155.72,,
97.75,181.06,139.17,132.4,119.67,30.12,278,76.4,134.54,155.34,,
98,181.17,139.34,132.56,119.95,30.12,278.71,77.58,134.95,154.91,,
98.25,181.51,139.67,132.73,120.12,30.12,279.42,77.86,135.21,154.49,,
98.5,181.73,139.84,132.95,120.45,30.12,280.13,77.21,135.45,153.97,,
98.75,181.84,140.17,133.17,120.62,30.17,280.85,76.25,135.51,153.6,,
99,181.84,140.45,133.4,120.84,30.12,281.56,75.62,135.65,153.07,,
99.25,181.67,140.78,133.67,121.01,30.12,282.27,75.61,135.66,152.61,,
99.5,181.73,141.17,134.01,121.23,30.12,282.98,74.56,135.62,152.13,,
99.75,181.84,141.45,134.34,121.28,30.12,283.69,73.96,135.62,151.7,,
100,181.84,141.78,134.73,121.45,30.17,284.4,71.68,135.66,151.24,,
100.25,181.67,142.06,135.23,121.56,30.17,285.11,69.78,135.67,150.77,,
100.5,181.9,142.34,135.73,121.73,30.17,285.82,67.84,135.67,150.4,,
100.75,182.12,142.78,136.17,121.95,30.17,286.53,65.81,135.59,149.98,,
101,182.17,143.23,136.62,122.17,30.12,287.24,64.96,135.44,149.51,,
101.25,182.23,143.62,137.28,122.4,30.17,287.96,64.53,135.18,149.08,,
101.5,182.62,144.06,137.95,122.67,30.17,288.67,64.62,134.77,148.71,,
101.75,182.95,144.45,138.67,122.9,30.17,289.38,64.66,134.58,148.2,,
102,183.23,144.84,139.51,123.17,30.17,290.09,61.28,134.26,147.78,,
102.25,183.51,145.12,140.06,123.23,30.17,290.8,58.29,133.78,147.31,,
102.5,183.73,145.45,140.78,123.56,30.17,291.51,53.95,133.35,146.84,,
102.75,183.84,145.78,141.28,123.95,30.17,292.22,52.65,132.78,146.52,,
103,184.12,146.28,141.62,124.17,30.17,292.93,51.31,132.1,146.04,,
103.25,184.23,146.67,142.06,124.56,30.17,293.64,50.86,131.38,145.63,,
103.5,184.28,147.06,142.34,125.01,30.17,294.35,50.47,130.86,145.22,,
103.75,184.23,147.56,142.62,125.28,30.17,295.07,51.26,130.24,144.85,,
104,184.34,148.06,142.95,125.62,30.17,295.78,53.15,129.8,144.38,,
104.25,184.28,148.56,143.23,125.9,30.17,296.49,54.6,129.26,143.96,,
104.5,184.23,149.01,143.45,126.23,30.17,297.2,55.94,128.79,143.57,,
104.75,184.28,149.51,143.84,126.73,30.17,297.91,56.51,128.07,143.18,,
105,184.28,149.78,144.23,127.06,30.17,298.62,56.95,127.57,142.84,,
105.25,184.28,150.06,144.73,127.17,30.17,299.33,57.62,126.98,142.4,,
105.5,184.34,150.34,145.23,127.62,30.17,300.04,58.3,126.51,142.09,,
105.75,184.28,150.73,145.78,127.9,30.17,300.75,58.34,126.08,141.67,,
106,184.28,151.01,146.34,128.06,30.17,301.46,57.71,125.62,141.14,,
106.25,184.23,151.62,146.84,128.4,30.17,302.18,57.18,125.31,140.57,,
106.5,184.34,152.01,147.23,128.62,30.17,302.89,57.12,125.04,139.89,,
106.75,184.28,152.34,147.45,128.84,30.17,303.6,57.24,124.86,138.97,,
107,184.12,152.56,147.62,128.9,30.17,304.31,56.19,124.58,138.15,,
107.25,184.12,152.95,147.84,129.17,30.17,305.02,56.59,124.17,137.38,,
107.5,184.12,153.34,148.06,129.45,30.17,305.73,57.27,123.94,136.58,,
107.75,184.01,153.95,148.23,129.62,30.17,306.44,57.51,123.73,136.08,,
108,184.01,154.34,148.51,129.84,30.17,307.15,57.62,123.67,135.45,,
108.25,184.06,154.67,148.67,130.12,30.17,307.86,58.33,123.36,134.71,,
108.5,184.17,155.01,149.06,130.4,30.17,308.57,57.39,123.32,134.21,,
108.75,184.28,155.34,149.45,130.62,30.17,309.29,56.87,123.51,133.76,,
109,184.23,155.78,149.84,131.01,30.17,310,56.18,123.34,133.29,,
109.25,184.28,156.12,150.28,131.28,30.17,310.71,55.14,123.18,132.71,,
109.5,184.45,156.51,150.78,131.51,30.17,311.42,54.28,122.77,132.25,,
109.75,184.34,156.84,151.17,131.78,30.17,312.13,53.81,122.16,131.67,,
110,184.51,157.34,151.56,131.95,30.17,312.84,54.02,121.67,131.15,,
110.25,184.45,157.67,151.78,132.23,30.17,313.55,53.5,121.17,130.63,,
110.5,184.51,158.01,151.95,132.45,30.17,314.26,53.33,120.6,130.16,,
110.75,184.45,158.51,152.12,132.78,30.17,314.97,51.94,120.28,129.54,,
111,184.62,159.01,152.28,133.06,30.17,315.68,49.92,120.24,129.05,,
111.25,184.56,159.51,152.45,133.4,30.17,316.4,48.24,120.27,128.32,,
111.5,184.62,159.67,152.62,133.62,30.17,317.11,46.99,120.19,127.83,,
111.75,184.56,160.01,152.67,134.01,30.23,317.82,44.66,119.83,127.06,,
112,184.45,160.28,152.9,134.23,30.17,318.53,42.38,119.59,126.43,,
112.25,184.51,160.78,153.23,134.51,30.17,319.24,40.1,119.28,125.96,,
112.5,184.51,161.12,153.78,134.73,30.17,319.95,37.63,119.02,125.33,,
112.75,184.62,161.28,154.23,134.84,30.23,320.66,38.22,118.6,124.61,,
113,185.06,161.73,154.56,135.01,30.23,321.37,37.54,118.09,123.93,,
113.25,185.4,161.9,154.9,135.12,30.23,322.08,36.45,117.6,123.29,,
113.5,185.73,162.12,155.23,135.4,30.17,322.79,35.76,117.01,122.75,,
113.75,186.23,162.23,155.45,135.51,30.23,323.51,35.67,116.5,122.23,,
114,186.78,162.23,155.56,135.73,30.23,324.22,35.43,116.11,121.76,,
114.25,187.34,162.45,155.78,135.95,30.23,324.93,36.13,115.12,121.24,,
114.5,187.9,162.73,155.73,136.12,30.23,325.64,37.15,114.46,120.78,,
114.75,188.28,163.01,155.78,136.34,30.23,326.35,37.26,113.58,120.22,,
115,188.62,163.23,155.84,136.62,30.23,327.06,36.4,112.95,119.76,,
115.25,188.73,163.4,155.73,136.78,30.23,327.77,35.15,111.94,119.16,,
115.5,188.73,163.4,155.78,137.01,30.23,328.48,35.07,110.87,118.69,,
115.75,188.95,163.23,155.73,137.34,30.23,329.19,34.52,110.03,118.06,,
116,189.34,163.45,155.73,137.62,30.23,329.9,33.67,109.23,117.49,,
116.25,189.78,163.56,155.56,137.9,30.23,330.62,31.92,108.28,116.99,,
116.5,190.28,163.73,155.62,138.28,30.23,331.33,30.4,107.71,116.51,,
116.75,190.56,163.73,155.51,138.51,30.23,332.04,29,106.96,115.93,,
117,190.95,163.73,155.56,138.84,30.23,332.75,28.23,106.1,115.29,,
117.25,191.01,163.78,155.56,139.12,30.23,333.46,31.2,104.96,114.47,,
117.5,191.06,163.73,155.62,139.34,30.23,334.17,33.1,103.85,113.47,,
117.75,191.01,163.73,155.62,139.67,30.23,334.88,33.38,103.12,112.87,,
118,191.12,163.73,155.62,139.9,30.23,335.59,34.19,102.78,112.49,,
118.25,191.28,163.73,155.67,140.17,30.23,336.3,33.88,102.37,112.14,,
118.5,191.28,163.73,155.73,140.4,30.23,337.01,34.36,101.86,111.73,,
118.75,191.34,163.73,155.73,140.62,30.23,337.73,35.88,101.5,111.52,,
119,191.45,163.73,155.84,140.95,30.23,338.44,34.59,101.28,111.14,,
119.25,191.4,163.73,155.84,141.17,30.23,339.15,32.65,101.26,110.8,,
119.5,191.45,163.73,156.01,141.4,30.23,339.86,30.56,101.35,110.32,,
119.75,191.56,163.73,156.01,141.62,30.23,340.57,29.12,101.47,110.09,,
120,191.45,163.73,156.12,141.78,30.23,341.28,27.74,101.38,,,
120.25,191.56,163.73,156.17,142.01,30.23,341.99,26.74,100.64,,,
120.5,191.56,163.73,156.28,142.12,30.23,342.7,26.07,99.69,,,
120.75,191.62,163.78,156.34,142.28,30.28,343.41,26.27,99.1,,,
121,191.62,163.95,156.45,142.45,30.28,344.12,26.73,98.78,,,
121.25,191.78,164.12,156.51,142.73,30.28,344.84,26.94,98.56,,,
121.5,191.84,164.17,156.67,142.95,30.28,345.55,27.02,98.34,,,
121.75,192.06,164.28,156.73,143.23,30.28,346.26,27.96,98.16,,,
122,191.84,164.4,156.78,143.4,30.28,346.97,29.26,98.4,,,
122.25,191.78,164.56,156.9,143.78,30.28,347.68,29.45,99.1,,,
122.5,191.62,164.78,157.01,144.06,30.28,348.39,28.67,99.18,,,
122.75,191.56,164.9,157.01,144.23,30.28,349.1,29.33,99.36,,,
123,191.45,165.06,157.17,144.4,30.28,349.81,29.6,,,,
123.25,191.56,165.23,157.28,144.62,30.28,350.52,29.55,,,,
123.5,191.56,165.34,157.34,144.84,30.28,351.23,29.18,,,,
123.75,191.56,165.51,157.45,145.06,30.28,351.95,28.54,,,,
124,191.62,165.67,157.51,145.23,30.28,352.66,28.1,,,,
124.25,191.73,165.84,157.67,145.4,30.28,353.37,27.68,,,,
124.5,191.78,166.01,157.84,145.62,30.28,354.08,27.4,,,,
124.75,191.78,166.23,158.01,145.84,30.28,354.79,27.33,,,,
125,191.78,166.45,158.23,146.06,30.28,,,,,,
125.25,191.78,166.56,158.4,146.17,30.28,,,,,,
125.5,191.73,166.84,158.62,146.4,30.28,,,,,,
125.75,191.67,167.01,159.01,146.56,30.28,,,,,,
126,191.45,167.17,159.45,146.67,30.28,,,,,,
126.25,191.45,167.4,159.78,146.84,30.28,,,,,,
126.5,191.45,167.67,160.28,147.06,30.34,,,,,,
126.75,191.56,168.01,160.67,147.28,30.34,,,,,,
127,191.56,168.17,161.12,147.51,30.34,,,,,,
127.25,191.4,168.4,161.56,147.56,30.34,,,,,,
127.5,191.45,168.73,162.01,147.67,30.34,,,,,,
127.75,191.67,169.06,162.56,147.9,30.34,,,,,,
128,191.78,169.23,163.06,148.12,30.34,,,,,,
128.25,191.9,169.45,163.56,148.23,30.34,,,,,,
128.5,192.06,169.62,164.01,148.51,30.34,,,,,,
128.75,192.12,169.95,164.56,148.84,30.34,,,,,,
129,192.12,170.17,164.9,149.12,30.34,,,,,,
129.25,192.17,170.34,165.12,149.45,30.34,,,,,,
129.5,192.23,170.51,165.28,149.67,30.34,,,,,,
129.75,192.4,170.73,165.56,149.95,30.34,,,,,,
130,192.56,170.95,165.73,150.23,30.34,,,,,,
130.25,192.62,171.12,165.9,150.45,30.4,,,,,,
130.5,193.01,171.28,166.06,150.78,30.4,,,,,,
130.75,193.73,171.51,166.23,151.06,30.34,,,,,,
131,194.51,171.73,166.45,151.28,30.34,,,,,,
131.25,195.01,172.06,166.78,151.62,30.34,,,,,,
131.5,195.84,172.56,167.17,151.9,30.4,,,,,,
131.75,196.4,173.12,167.56,152.12,30.4,,,,,,
132,196.56,173.73,167.84,152.34,30.4,,,,,,
132.25,196.84,174.45,168.23,152.56,30.4,,,,,,
132.5,197.45,174.95,168.4,152.67,30.4,,,,,,
132.75,198.01,175.73,168.51,152.78,30.4,,,,,,
133,198.23,176.12,168.67,152.9,30.4,,,,,,
133.25,199.06,176.56,168.9,153.12,30.4,,,,,,
133.5,199.23,176.9,169.06,153.28,30.4,,,,,,
133.75,199.95,177.17,169.12,153.56,30.4,,,,,,
134,200.78,177.45,169.28,153.62,30.4,,,,,,
134.25,201.23,177.56,169.34,153.73,30.4,,,,,,
134.5,201.56,177.84,169.51,154.06,30.4,,,,,,
